    Reduced Chai Values:
    10642834, 2485998, 8515359, 10892245
    146974, 7204369, 1124115, 12703910
    2795834, 2600821, 14804576, 1455509
    1297834, 13229548, 853064, 4686169
    7473118, 3545293, 9377558, 9515135
    10067877, 8992991, 10949666, 9278613
    11341417, 592475, 3101525, 2780853
    14922705, 8628107, 4599325, 11841789
    12637213, 4428484, 3150212, 10606028
    11182312, 7178023, 10955438, 14787555
    6597040, 6040440, 4455074, 6185731
    14851132, 5912687, 611185, 2980927
    8463290, 5857387, 13623731, 13183490
    4026629, 12257010, 2488336, 6969589
    10343581, 637829, 11233378, 13237067
    11744316, 7895313, 1631536, 742276
    720835, 655719, 4850545, 13146721
    1550406, 11552724, 10008951, 3530784
    924885, 14166130, 4809917, 7498988
    12865467, 3848861, 12278327, 3139090
    2236766, 5510427, 897054, 6186840
    6347962, 12341700, 4198479, 174324
    11558351, 95700, 9241067, 11195437
    7550903, 3353292, 2096297, 329275
    11904074, 1378210, 10624751, 7366568
    6152903, 2641505, 1472724, 1418136
    13435405, 9390935, 7387551, 8111395
    13553146, 730575, 455548, 8556817
    14896190, 13408234, 7223215, 3654566
    6676417, 6713493, 14856189, 2349753
    14553160, 11049304, 10883633, 2563916
    12923062, 7891954, 7889404, 10920467
    10277741, 7531283, 6566496, 6149257
    1269470, 8008126, 13944762, 7841996
    7376180, 3609942, 6625114, 5571765
    13412200, 4631327, 14116036, 2735901
    14307694, 8397257, 5111223, 11082636
    9432091, 5633615, 10440624, 8273204
    14618021, 8034800, 11183977, 2647377
    14607710, 13190474, 5621260, 6522062
    7607627, 13175235, 12696745, 10116775
    12716668, 5839109, 3201893, 6689417
    4168598, 4260874, 11064418, 10762554
    8417162, 12718728, 4330487, 13839156
    8671224, 1882328, 4568924, 8929342
    4990236, 2544363, 5420675, 11379071
    1477935, 12878327, 9447312, 9636631
    4804712, 7446928, 8039944, 14137792
    8974153, 7903913, 13907431, 3836891
    7317984, 2235206, 6775136, 1763728
    14987383, 5759956, 13798881, 10430061
    3862133, 3619066, 9468897, 484014
    400872, 13559587, 14963921, 8491593
    8242799, 185220, 12597514, 196066
    5859124, 14944988, 5508211, 1554353
    3590223, 14091821, 12611894, 1802764
    100442, 1407463, 8707918, 6095557
    9354663, 1084547, 1459835, 5028753
    1493713, 8978473, 14670431, 1967142
    5765368, 8391902, 252101, 14983726
    13637108, 1923935, 11852069, 990962
    2081841, 12665521, 13881431, 3658392
    4889720, 5880022, 1594796, 12069591
    5714723, 9539222, 13290900, 10022581
    10656532, 12205646, 2413845, 9307322
    14236244, 13863004, 14648469, 938058
    264136, 5006686, 2607027, 12293142
    8093391, 5767063, 14382386, 3500024
    3038353, 12832968, 14095813, 8033099
    294768, 11038200, 10711684, 13617347
    682385, 12396123, 6632808, 13626785
    5146092, 10995587, 1880471, 2519426
    Final Energy Values:
    2295932, 12320773, 4439499, 12883515
    12070274, 10800375, 957912, 2163730
    8770122, 7134563, 13671151, 7877665
    13418974, 8039310, 904603, 1620266
    9274090, 12144797, 10230445, 2658338
    12498047, 11265142, 8286761, 11510837
    921201, 7212755, 13327507, 6954799
    2212380, 1550260, 9478183, 8943209
    11232933, 1942230, 13342830, 5865037
    2328522, 9036871, 6307607, 13021667
    7086485, 4461370, 3354601, 4853973
    3437182, 160121, 4553223, 2817449
    1409016, 5388084, 656292, 13903745
    12572653, 1234301, 14206931, 13058778
    12930109, 7832686, 12513248, 13520804
    8803656, 10722326, 4307787, 9640852
    14921642, 6605258, 5215972, 13972440
    9855793, 6391313, 12242988, 823920
    7071541, 14329306, 14915907, 8850071
    2608519, 3047127, 9992114, 12813596
    12008402, 14869793, 3143917, 1694027
    4597189, 7729633, 6680447, 8543002
    6725245, 8838131, 7191603, 13865678
    12194295, 13712657, 8732177, 13685084
    14009256, 5829859, 6846093, 2152696
    5001142, 14698430, 8610591, 3238274
    13715572, 2058708, 5868323, 6292324
    1510903, 5077649, 9816255, 10713085
    6825476, 12591093, 10558671, 5781621
    1049018, 10301841, 9394716, 9002912
    11677372, 4006174, 8890329, 13983790
    384037, 1176855, 866717, 14985414
    5170096, 1331467, 7382343, 13037962
    4396217, 14071325, 5553372, 8762699
    13563848, 1505213, 9104146, 5482413
    13310316, 10388377, 11664722, 8815956
    12601062, 2467056, 11106825, 465005
    382234, 533220, 4436062, 1937035
    12947331, 1547186, 2379115, 5127231
    5454861, 11304399, 7988084, 2008848
    2009100, 2998922, 6919440, 1011137
    10042596, 2489138, 14560413, 3409644
    14880551, 3935123, 13473099, 8921349
    3167933, 10142484, 11152906, 5255120
    12065591, 2947628, 11859356, 2637559
    5386292, 1034277, 6117233, 14799205
    1345349, 1122400, 14624439, 4255256
    9122143, 4336709, 8965443, 2502216
    3151605, 10890423, 903070, 4207768
    14387736, 13420833, 2763594, 13221269
    13498605, 9999671, 12158499, 13583834
    9037796, 126963, 6447546, 8266805
    895434, 5407373, 2906317, 3849732
    9196307, 8413437, 8913174, 14517820
    9471681, 12989190, 14966626, 468672
    683942, 1078685, 639385, 665151
    7712865, 9318592, 2576840, 4783826
    11898720, 3771277, 10777429, 4630057
    3807909, 12946580, 5355953, 14764097
    8861354, 10471655, 612491, 7234863
    6259600, 700443, 10033401, 14897911
    6287504, 9864271, 2365458, 10413212
    7504139, 7745577, 13927387, 12321095
    480739, 6191168, 7894103, 2238195
    9741347, 7782687, 7391322, 2598176
    2066366, 13705742, 13993793, 154459
    13415675, 521636, 10260377, 12336171
    2917192, 8438443, 11682221, 1429548
    12795121, 14531767, 1718261, 13442168
    8691234, 513551, 7269995, 6652282
    11525404, 11427987, 3804775, 4563851
    4138829, 9973001, 7248671, 6183793
    264703, 12276385, 6682802, 2102343
    4611974, 1141951, 8774699, 12385841
    11583113, 7808650, 8405926, 13407075
    14500502, 11230794, 8121092, 9328733
    3907563, 9276745, 7618707, 5466903
    Final Energy Values:
    11338742, 10255939, 6979453, 1600955
    7064931, 10210092, 12852921, 9894085
    12702934, 5671807, 453864, 6587641
    13526371, 12871550, 6021267, 4543998
    10367806, 3526772, 8800162, 3730991
    10795203, 8302298, 10170446, 5376139
    6888511, 7639755, 14670636, 2232442
    10943825, 3152522, 6253366, 11498687
    5444446, 13909908, 4724718, 10505612
    6682400, 2499319, 12879506, 7303989
    2486775, 13550029, 14269833, 11003925
    10876887, 2588639, 5846721, 10632542
    169505, 143089, 2051309, 6872037
    338081, 2920638, 319082, 5197402
    12660973, 1861865, 4225906, 12038791
    10493644, 4033165, 6140817, 10100879
    13828625, 10705916, 855550, 3451007
    7290487, 3554406, 14230951, 6740192
    8682802, 10083200, 5988476, 8128377
    2582429, 9094992, 12746836, 8549652
    3040399, 13268617, 7249810, 5477689
    8541683, 11888105, 13379265, 6977338
    10159639, 11706657, 12810089, 10073218
    7479755, 14284411, 11147229, 11510481
    14889266, 6960967, 679593, 12008929
    167489, 6117340, 5123842, 1921752
    14335725, 9400568, 1880581, 6728236
    6065707, 13597005, 10283811, 7045784
    10230625, 14695498, 9058557, 13404179
    4142530, 13134825, 1364556, 7071493
    14268149, 3883759, 3184228, 13809263
    1508444, 5158847, 12779976, 12323914
    10666256, 10550819, 1814607, 8835768
    7101673, 8905136, 3595189, 4029100
    5171691, 8949826, 7635675, 10937129
    2679596, 2211801, 12110588, 9205866
    2531904, 10972359, 14229715, 2089902
    6504740, 3908321, 13922392, 9115850
    4575680, 5329496, 10314826, 13810227
    5765184, 1038857, 2616230, 14435969
    10180891, 11313981, 8477556, 14679648
    14175674, 3024711, 14047579, 11810958
    11883976, 7030216, 11738610, 10444432
    5588165, 12445204, 9414456, 12803036
    4997605, 3882982, 11027449, 9905602
    10524145, 4669799, 4938916, 11552462
    13294925, 6135254, 7259143, 820163
    8544527, 2909850, 4506893, 6149169
    1238324, 8212914, 1145947, 3743855
    7134658, 8519222, 12016577, 3998421
    9267565, 13759151, 11771346, 936892
    14164580, 12695401, 14596427, 12946587
    5561194, 8038880, 884779, 10353178
    9968003, 11820020, 8145675, 9312226
    12840207, 12027546, 11152149, 11437809
    7245243, 3150081, 12194234, 10043582
    2585087, 11943932, 9344885, 8280270
    11782402, 2721091, 4706054, 1561193
    5307096, 2616703, 6990344, 6648857
    7488958, 8718115, 13679767, 1516375
    496890, 7112952, 4465646, 5912774
    3358614, 2042844, 12118668, 6858185
    10870475, 2101392, 13667433, 8024144
    14753447, 3840707, 12345720, 14718099
    7780779, 8162528, 10481395, 4768494
    8142202, 10647979, 14025883, 2774306
    12295017, 12533647, 846000, 1878315
    7992660, 6874996, 12412263, 3292752
    6601312, 2618866, 14848013, 13898625
    14228925, 1490294, 8467634, 4133806
    14730466, 11227225, 10265402, 8629009
    1842887, 9806542, 3083855, 481767
    7888741, 3079338, 14302958, 7404000
    2706789, 10654676, 8194684, 12451508
    3208342, 11404980, 7717395, 10898039
    433553, 233320, 10037288, 11080485
    10351062, 6553423, 6680066, 8087591
    92617, 87848, 14735917, 6068563
    8982952, 3445997, 11652018, 1093155
    13046317, 2051169, 3832192, 2891472
    848045, 9017268, 5201150, 1048890
    6666984, 2831198, 12596990, 11757973
    3795260, 11192138, 4263610, 3448010
    12410735, 7278056, 12687478, 6847047
    6720355, 1297055, 14646669, 5111050
    10443223, 5772699, 1832941, 14719313
    10887591, 12635011, 18962, 2908267
    3152273, 14664022, 5480889, 12865419
    11185019, 6318947, 1758837, 5368800
    1997902, 4688359, 10127730, 9072006
    3984105, 11598180, 1814634, 2000425
    13780316, 5661917, 10061830, 4070640
    13330021, 2422329, 3019812, 6296123
    4085815, 11530783, 4464032, 5625978
    115688, 1286358, 11376320, 8192899
    6851698, 13833566, 1498851, 13946699
    707655, 3008258, 13403906, 9537385
    159368, 10753733, 1474768, 3945137
    2407828, 11620832, 303133, 9698510
    4176029, 8072480, 13126468, 9680020
    13441351, 6248973, 1624260, 1340907
    9892259, 12042217, 3854007, 5802223
    2035960, 5576646, 2103858, 9905654
    423645, 13158854, 12618739, 13120485
    9052990, 14424237, 9124749, 1590366
    1945792, 9102429, 4879442, 3819405
    12615051, 5565875, 10527751, 12563958
    12370516, 12342498, 2136261, 6326136
    8511875, 4819469, 6540893, 960390
    6308971, 8132680, 9626065, 2461658
    Final Energy Values:
    6068287, 5784747, 8141515, 4763492
    11615055, 14364234, 3931846, 14753202
    3176740, 2572580, 2844385, 4542762
    5045268, 5846091, 13113962, 8607316
    1028330, 1647699, 7956834, 10961014
    3054887, 206349, 795668, 5374449
    4944090, 892228, 6606772, 7443821
    3096889, 580298, 14181944, 12201331
    13126114, 13900322, 9125474, 6735935
    11090696, 12388604, 10963254, 7206993
    8976881, 10313026, 1670409, 1320868
    13066043, 6437614, 5036772, 7638946
    12488885, 5124935, 536879, 11813413
    3196317, 548175, 665497, 4238327
    10538037, 10711112, 4385318, 2829364
    6033788, 1249850, 5614647, 252348
    5410986, 13249043, 10627303, 1152236
    1288161, 58088, 3921837, 746745
    3675330, 8477885, 12095142, 8706337
    10669701, 496640, 195798, 12698656
    13377324, 9337001, 14061040, 12651877
    12550164, 12480242, 12654659, 7534291
    12829937, 14037648, 1437921, 14460303
    9393669, 4016508, 8714695, 12372091
    3153541, 12427052, 8146696, 14678176
    9723512, 4180678, 13388470, 4309790
    7209591, 9184164, 10852394, 1671882
    7024064, 2575955, 4510981, 11160628
    1767956, 4322918, 1976090, 1924535
    8264243, 437868, 12020769, 12429582
    3942090, 13884975, 14501143, 1586317
    14445704, 10134960, 12619913, 2162001
    129907, 11969340, 2312211, 13974288
    13075761, 659281, 8600940, 2508814
    13016669, 6547732, 3431947, 3881829
    14885316, 9310123, 5329491, 2553053
    12703670, 4927111, 6660699, 658618
    9776467, 2063404, 9704199, 5383150
    1095914, 9696062, 2625927, 11448836
    10345147, 10266862, 12176200, 1536907
    1425801, 1435444, 7923695, 6065422
    14271119, 12995262, 2030573, 9955947
    8798521, 14161657, 5427502, 506973
    6431633, 298016, 7558981, 4966173
    8193706, 9152539, 10486647, 6335479
    12683949, 9228805, 1062752, 14919357
    4486235, 3437154, 14380257, 5263808
    11831273, 6514701, 2244927, 6945739
    12721032, 7161855, 5504636, 1354377
    13772067, 3728742, 14699026, 10330719
    9220326, 13076758, 4858739, 14573311
    672423, 11872640, 13076995, 6370903
    5942009, 8179495, 14707337, 11926853
    9039070, 14968063, 9323828, 4595423
    10363155, 11828234, 14970291, 8441825
    6075619, 13938233, 6899492, 14716283
    1981412, 9203950, 7325108, 411789
    8001026, 6301207, 1049273, 13547710
    4617406, 1069406, 12421173, 8545385
    9298325, 8762746, 2469354, 1285422
    14476519, 10139777, 11847460, 2520890
    5384510, 10918615, 13864950, 13793273
    4846281, 1683745, 13634951, 4477618
    110290, 11567349, 12879607, 8621267
    9663345, 8664782, 4039154, 5324718
    7533545, 11739397, 7350701, 14055365
    11562209, 204532, 10302081, 12850054
    3183806, 11039582, 14161033, 14703399
    12402261, 7903736, 10435080, 7774888
    11075217, 5931249, 14568, 9261776
    10500943, 5008249, 6412652, 7278748
    8127175, 11920686, 3727490, 6142595
    7600256, 4223864, 4465907, 7534711
    1124810, 11695463, 13320443, 13243004
    8671808, 14877796, 13948496, 4823538
    4702118, 2772281, 12286858, 13672652
    2419933, 9685056, 475320, 7349724
    2765791, 11036502, 12118666, 11793540
    13185629, 14566105, 2681590, 5620246
    14402586, 9597752, 7735985, 10856628
    1864661, 6112042, 14340926, 1530210
    7806233, 9796322, 12076341, 14174166
    14114075, 3864288, 9273696, 6505043
    9777631, 2419612, 3844050, 2136209
    12036061, 8182582, 4630056, 6476749
    2823633, 8624287, 6794692, 3875326
    12690739, 13521225, 2772554, 12927523
    5709378, 5004189, 12505889, 8935992
    10246557, 13319360, 9023500, 914723
    4308451, 165716, 6433957, 4860487
    3073945, 3053135, 6829332, 6628824
    11208366, 4488056, 1418335, 841502
    13719880, 11334638, 6842123, 1945663
    8253232, 304534, 10716035, 614146
    8006146, 7555221, 1846733, 12930840
    10504661, 5760630, 2263778, 56592
    989646, 11870139, 9335312, 6793387
    5210364, 4423047, 13630975, 4970048
    12245461, 384842, 14858661, 7118654
    10932178, 14520849, 5717682, 2699857
    13294025, 9938809, 12752718, 5265619
    2720799, 12122330, 9207831, 1169309
    14390070, 12694382, 7675167, 12412239
    8376802, 1852100, 13532959, 11213440
    2356264, 352995, 3070614, 11847515
    14894586, 1109569, 14730843, 3186366
    8983060, 4426590, 1969552, 14293792
    922359, 6228008, 9915344, 5593211
    5048459, 11064724, 1746011, 11599716
    11700554, 6948400, 5770358, 1962260
    13206593, 2180349, 10670676, 5789032
    5722224, 9156512, 7554542, 13349245
    10996059, 6871442, 6321973, 2089896
    12318985, 10794948, 5717762, 8996649
    4651096, 3798168, 561317, 8676577
    6750116, 5941687, 3978263, 9041510
    11487348, 9901669, 10808637, 13041010
    4029356, 2940484, 8641907, 10190556
    14034178, 9971350, 5957702, 9747013
    4257365, 742800, 3167403, 14771885
    7182657, 11676975, 11103196, 662119
    13907980, 561583, 1393913, 7938406
    8899462, 5792099, 14472073, 3491571
    5256920, 3065497, 7932496, 3719408
    7831877, 14192155, 8232640, 8019924
    4455670, 11458588, 10854421, 2594711
    14166074, 12804494, 14834483, 7112953
    1755112, 7270968, 3316955, 14853024
    13026282, 7580874, 4064999, 5308453
    34306, 8391032, 14274262, 2150914
    7416136, 12239547, 5659424, 4192110
    5514280, 9049784, 13870675, 12223646
    2950725, 7213755, 6263861, 11952204
    2437119, 4878382, 13643932, 2492786
    11316594, 9219024, 5208775, 5088760
    5712229, 5108836, 5170766, 14574890
    8392626, 14463449, 9245535, 6672042
    13166384, 2377123, 13334731, 12002314
    466501, 11523495, 13152603, 10368538
    9766436, 313632, 5021096, 12377871
    460109, 9625172, 12933135, 2565806
    12049378, 13305003, 3990403, 9916008
    3806312, 2789798, 2921372, 14964406
    7810683, 13552254, 3790531, 8944067
    2218282, 5297061, 11719508, 1760364
    11501467, 2391822, 7994043, 5958184
    6730418, 3834958, 7253313, 2669181
    5418188, 4477259, 7654477, 12261550
    6802369, 10283528, 13997093, 13674055
    3275187, 6951503, 3103574, 964906
    14752421, 1695678, 9917338, 13487225
    1647970, 160025, 9295218, 14296640
    10013809, 7143663, 2903316, 9392780
    3480105, 256971, 12266013, 13586015
    13514495, 716433, 3522007, 2418627
    941349, 949825, 10139606, 6416789
    5856765, 1730942, 10328752, 13482314
    9307249, 7100128, 1680211, 10784936
    9507728, 7484949, 11736508, 4474709
    8888048, 3065905, 6788267, 8745892
    9676268, 9627996, 5886383, 11632446
    3149170, 9262998, 8163361, 1578879
    3626332, 11236800, 11747047, 318673
    11582398, 13843051, 395322, 5258027
    11913926, 594555, 10794566, 5807140
    13203049, 10358541, 2071171, 7232526
    11709991, 2774045, 1163902, 11514640
    5655882, 4560273, 13909894, 7984393
    6569895, 182640, 9607295, 3367766
    6777500, 9316511, 4726610, 14844739
    11409339, 196059, 14695948, 2805278
    Final Energy Values:
    11131786, 6303308, 5399764, 1799960
    14055709, 8867498, 6291775, 9458698
    6635387, 4696564, 3275432, 10289033
    14282768, 6429719, 14008683, 12096655
    12650823, 8609276, 10952238, 1064396
    9986497, 14996529, 10145348, 1700675
    4828022, 4749199, 4392011, 4332218
    1415177, 3621640, 7310054, 5831334
    14775587, 5006915, 6463691, 12226823
    2818763, 247923, 5818873, 14241260
    14748752, 2352323, 11650823, 11758624
    1045945, 2639490, 7607126, 5496636
    8013027, 12996151, 2810356, 14675360
    269528, 11211331, 3089050, 667959
    4005947, 843632, 9048675, 941476
    1869945, 7109239, 2818696, 7185802
    11374105, 13256983, 5769017, 14876839
    6813777, 11070399, 14792810, 7863207
    9396731, 14543426, 13702335, 12001633
    5754403, 2256321, 8423191, 10959811
    6315460, 10497834, 5665865, 3488771
    5261965, 5602791, 5900787, 9117596
    13927945, 4829608, 8935961, 12076726
    11191028, 1487546, 7724175, 1553439
    12390890, 9873330, 4599957, 6704881
    10226042, 14806929, 10703692, 5213228
    9689152, 628463, 413982, 12145887
    12574743, 12957435, 3025904, 6823666
    12593951, 5944599, 10675829, 12942382
    8341673, 11288295, 4835996, 9959104
    2109288, 769992, 9234677, 7974985
    11392175, 1217168, 5304754, 5202012
    8069168, 10713591, 6916130, 13284653
    4068214, 14265659, 4629288, 759467
    2966335, 7364180, 12564888, 8623280
    10774837, 1036384, 3547012, 13079631
    14886587, 10699674, 6551035, 10599722
    4840544, 12906999, 2940383, 6944564
    7667223, 9345022, 12175502, 14661323
    11184053, 1850987, 4601350, 9016126
    756647, 9713291, 3829976, 6668579
    8276371, 9582892, 2207711, 14641231
    304438, 11463877, 1706102, 5710625
    7442222, 3297739, 412997, 1655269
    8100135, 3341164, 11163119, 2113784
    6881182, 3474659, 3191674, 14613815
    6720168, 7702113, 4851026, 7576468
    6232720, 6291310, 5891340, 256434
    8720244, 9098880, 11678947, 9467402
    12463542, 12200301, 11119737, 9742754
    2595481, 4858678, 13168880, 12900477
    1952538, 7874379, 11492570, 377256
    6555106, 4260703, 5406137, 8033105
    2787597, 1285329, 6763740, 5995129
    10014675, 4576964, 2520534, 4112059
    10330854, 2366372, 8171313, 10273376
    12970248, 6848171, 3295853, 2150818
    3976630, 9703278, 8797549, 6801434
    3932421, 11230069, 9397283, 1255299
    6623658, 10781010, 3972742, 7887562
    11895992, 13078714, 12711953, 9931070
    9024468, 2413658, 12958109, 14282821
    8921948, 10704541, 12886386, 6094906
    926583, 8817269, 1660742, 6055533
    334232, 11981027, 3729565, 2038667
    12786895, 2632906, 2680150, 13026756
    6561222, 2540442, 3075185, 11704340
    177308, 10697764, 3527211, 7268670
    7575633, 13167427, 7656299, 1374655
    4801823, 3297298, 3653040, 7132594
    8009719, 3089592, 6529918, 1821193
    3334359, 10945091, 885163, 3706692
    14429244, 12415161, 545689, 4518550
    10416192, 10618504, 6598705, 10310962
    9177415, 14460356, 10304979, 11622718
    14047589, 10277298, 5259678, 1309438
    4485165, 10454938, 396832, 5039943
    2430960, 6648665, 10146587, 157510
    1614434, 6686757, 14441628, 1137706
    12357120, 2223398, 8369142, 2727342
    4091999, 13955267, 6435870, 13164579
    1142763, 9516263, 8543008, 9863672
    8045515, 8525031, 2565127, 2114524
    11626424, 1848811, 7936331, 3760307
    3779774, 7821903, 10073762, 9234823
    6151547, 11972059, 7539435, 3507329
    4203216, 13510175, 14484867, 13676413
    4443174, 1499710, 14060778, 11224694
    4501085, 4603205, 7342697, 13929633
    9947036, 8902711, 9840761, 5803906
    10233430, 5357999, 2947631, 586306
    9479281, 1253312, 13099863, 4589317
    11974228, 10518738, 5690820, 10303827
    7397114, 6918821, 1756399, 10915329
    11624169, 1906269, 4531774, 8158155
    6183626, 13296398, 8351808, 4918086
    8576013, 9463083, 7181796, 13408257
    8027558, 5132041, 4511158, 14205311
    10853412, 1569883, 7976577, 11035540
    14638365, 6399997, 4489534, 14182394
    12581133, 12555791, 4527374, 4925665
    7085487, 5710851, 4361443, 13484854
    10299073, 8856579, 11168402, 13262369
    8118639, 6889502, 12801384, 8824324
    1045366, 3015290, 13305174, 1820399
    1564256, 6109885, 1264069, 12772385
    12090193, 10558173, 14414589, 6023525
    7361802, 1757895, 8478632, 12941811
    4482944, 10861924, 8960260, 1621972
    14026509, 6987208, 7839644, 6833523
    9805187, 3927221, 12620191, 13201097
    11461753, 9051520, 2296764, 11330944
    7293928, 9561268, 7672959, 8940115
    6213737, 10222979, 10486997, 6723055
    11089851, 7473856, 5954009, 9290986
    10474213, 13478420, 2639974, 8928739
    4930820, 11307926, 540364, 5928081
    13902348, 9871710, 7467516, 4927724
    9158683, 2120093, 4717281, 7073903
    6172238, 3973417, 5712384, 1670794
    1304063, 3174660, 5152287, 13383832
    8728452, 5928078, 4224040, 1808614
    6766883, 10423384, 6212953, 11533415
    6210693, 1858924, 7455539, 787251
    785487, 4345832, 13782958, 4798489
    Final Energy Values:
    10254525, 9180366, 2099379, 6291355
    12085794, 5964126, 7170891, 11988037
    13699383, 1460429, 6125555, 5805498
    2746112, 1036273, 12251209, 8562277
    5685729, 12249388, 2120204, 461098
    7677505, 2473581, 9938224, 5416198
    11240053, 12428955, 4810110, 7339452
    2253707, 9280293, 72289, 11446516
    236669, 6555060, 3099314, 4218421
    9063353, 8358911, 319899, 2826530
    1311088, 12872230, 3768083, 14983451
    13145902, 9325261, 6792966, 4606595
    11163536, 9182553, 2212701, 11739798
    13440262, 11296252, 1261674, 7663394
    10611123, 522385, 276211, 9158933
    11733470, 11090593, 628242, 11965830
    7176075, 4250349, 7329871, 10047564
    7914075, 6213499, 10900847, 4457465
    5584503, 12273687, 4427635, 13993562
    11193499, 9654323, 1066164, 10521230
    8838809, 7034409, 2608391, 5715661
    10157919, 8293655, 11500316, 14354863
    3898640, 10566019, 11272593, 9780135
    3024244, 9606954, 5092628, 4275455
    2973807, 14250873, 7954249, 8806645
    14364321, 4233663, 2375748, 5898769
    11575421, 1742861, 9248312, 12303544
    3922058, 4381322, 14133224, 4391877
    9854543, 11378879, 14269312, 9877465
    12766545, 11933605, 14050144, 9542935
    8936826, 9626096, 6584616, 9635786
    2453879, 1781769, 11510610, 12545386
    14826032, 3829882, 2695983, 10536591
    9165761, 12078292, 14907114, 3188664
    3673724, 3397287, 12507719, 14677385
    741200, 13887171, 713419, 14402721
    10443765, 1327154, 8837090, 14675926
    4160317, 11557753, 99128, 7259332
    7113080, 2570766, 2046016, 5595576
    1259057, 13977807, 14753022, 5337151
    744486, 10912373, 14422661, 3534818
    4734490, 14155586, 14448094, 4860729
    14279533, 6774712, 9375152, 11457033
    10181859, 13812228, 3785021, 46257
    6085316, 9064410, 2832445, 2284313
    9659757, 6117588, 5815758, 90657
    9504090, 9759674, 14514662, 6092672
    12053666, 4523048, 9126652, 3377176
    3615012, 3053668, 304437, 6331203
    9352598, 9242594, 13058593, 13761676
    12981984, 11796768, 11379934, 9028875
    8471245, 6044485, 2043653, 3684149
    1531813, 5473975, 13064790, 14240396
    12738299, 11634266, 11108359, 1839160
    4187388, 9458055, 6858964, 1949642
    6576743, 2584380, 5175135, 12025704
    4249836, 12436913, 8577713, 9532410
    3094692, 11884149, 5604658, 1204540
    9141102, 9456924, 9887693, 6829364
    3353747, 5750070, 9783141, 4410279
    8653776, 14192146, 10650961, 8678860
    4512766, 5564266, 8222967, 10432434
    3761254, 9987533, 10712365, 503463
    10207409, 2340029, 8533447, 2889776
    959496, 3050676, 7250536, 10752613
    14394826, 4180542, 1876912, 13043490
    13315061, 3161692, 13967865, 1605447
    1869505, 11081651, 5480206, 6428023
    12876954, 8827420, 11416884, 14311566
    4426737, 9626241, 11058690, 3034190
    4937129, 12176175, 2658593, 1683198
    4599658, 6262580, 11718242, 1078623
    12505747, 103310, 4167356, 6370098
    2618548, 14473594, 1104821, 5799277
    7044105, 4898453, 4186351, 13078898
    7020925, 14962139, 2737370, 13291531
    5727525, 4644072, 6182151, 7771259
    12043082, 8537860, 14146547, 13043322
    1993999, 7020103, 6688404, 10654143
    6383910, 135427, 14574572, 12900637
    4311122, 10830456, 8261543, 13150847
    9185028, 7585978, 3104408, 2185678
    9845923, 14478513, 11660442, 5857126
    10443623, 9494245, 4063824, 425998
    1898452, 8793425, 2827674, 14108816
    52724, 4898816, 13248252, 12346906
    2074856, 761123, 3427008, 13883783
    7961907, 7886623, 14873767, 1507651
    12916904, 2519710, 2745329, 8114479
    3079836, 14320433, 14634432, 6179087
    7332933, 2896137, 881550, 5192854
    1986905, 8331429, 10180920, 4542872
    3361733, 7317630, 10747328, 2290048
    12797530, 7608396, 14651640, 14734679
    6863733, 13075289, 9669650, 3828143
    11078713, 6455375, 11272087, 10368911
    12413344, 11027103, 7516180, 709677
    6909286, 9329829, 9814016, 387122
    10969017, 2429733, 11860707, 14084588
    5267841, 8928572, 2586713, 9437528
    4900104, 6928144, 4712474, 8437835
    5677371, 7360493, 12174612, 12748650
    14269117, 11382848, 2582614, 7934253
    2916630, 6806525, 10098867, 8894582
    14659615, 3769723, 5042016, 3827918
    13519903, 9630055, 5404760, 1652129
    9863111, 4375446, 11219867, 12031721
    1776838, 9878490, 3919475, 6989670
    13987902, 7063709, 3697669, 13921497
    8735052, 11485696, 337753, 10351041
    2013980, 11071672, 5798220, 14463306
    1584446, 1315167, 5526798, 9495034
    12066059, 1676777, 12018639, 5567907
    13793363, 1506367, 7665069, 6843216
    5640317, 6979363, 5284388, 472996
    12438562, 1787575, 3710299, 14285451
    7639179, 10932827, 12134443, 731574
    13460405, 13268578, 1533726, 3661799
    6463015, 10934342, 10629951, 3569104
    8091327, 6086642, 4379263, 10200559
    979324, 7321629, 7329990, 14410018
    5381502, 13308481, 6859290, 6770892
    2486793, 10393475, 13026923, 9625309
    12767419, 7998119, 6829812, 8778493
    10463248, 14520481, 2124100, 5549070
    5650778, 14149843, 2785193, 12919791
    6095336, 14957826, 4668572, 5513706
    6349722, 3775976, 10570438, 2949144
    7718604, 14535392, 13946180, 1791376
    852054, 961021, 2642352, 11276387
    2854591, 4327975, 14983000, 5875730
    14127184, 8164478, 11592089, 14531816
    7392337, 3002936, 10678528, 9053700
    7652858, 9484733, 12154336, 4896458
    6019560, 10345505, 2930214, 1571653
    9646382, 4292740, 4167106, 6786973
    13964971, 13227434, 5322157, 2195531
    11983410, 327207, 726975, 2736811
    1405659, 12831328, 9844282, 11012260
    4605487, 10136097, 12381762, 3176800
    3724333, 10900757, 4759068, 6350123
    12378689, 9023863, 13118236, 9265239
    8964110, 3145842, 9949321, 8521849
    11569335, 13712315, 8074172, 580269
    7230954, 2130538, 11961137, 13215126
    6364573, 1849046, 4710510, 4511931
    2946153, 7991210, 3022353, 6125707
    12840989, 5885449, 11359125, 8829522
    1699349, 5079829, 9901295, 386716
    5312126, 10989270, 7348405, 4130634
    2288674, 8469552, 3358094, 11169051
